strat_name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"{'bt_period_start': '1999', 'bt_period_end': '2022', 'sign_mcap': '>=', 'mcap_threshold': '500', 'filters': [{'Data': {'param': {'name': 'NetSales CAGR', 'id': 8}, 'period': 4, 'sign': 'gte', 'threshold': '5', 'consisPeriod': 4}, 'Operator': 'AND'}, {'Data': {'param': {'name': 'PAT CAGR', 'id': 12}, 'period': 10, 'sign': 'gte', 'threshold': '5', 'consisPeriod': 6}, 'Operator': 'AND'}, {'Data': {'param': {'name': 'PBT CAGR', 'id': 11}, 'period': 4, 'sign': 'gte', 'threshold': '15', 'consisPeriod': 2}, 'Operator': 'AND'}, {'Data': {'param': {'name': 'PBIT CAGR', 'id': 10}, 'period': 12, 'sign': 'gte', 'threshold': '40', 'consisPeriod': 4}, 'Operator': 'AND'}]}",,,[],[],"['Reliance Industr', 'Infosys', 'HDFC Bank', 'ICICI Bank', 'Zee Entertainmen', ""Dr Reddy's Labs"", 'Sun Pharma.Inds.', 'Hero Motocorp', 'Container Corpn.', 'GTL']","['Reliance Industr', 'Infosys', ""Dr Reddy's Labs"", 'Sun Pharma.Inds.', 'Zee Entertainmen', 'Hero Motocorp', 'HDFC Bank', 'ICICI Bank']","['Reliance Industr', 'Infosys', 'ICICI Bank', 'HDFC Bank', ""Dr Reddy's Labs"", 'Sun Pharma.Inds.', 'Hero Motocorp', 'Zee Entertainmen', 'Siemens']","['Reliance Industr', 'Infosys', 'Mphasis', 'HDFC Bank', 'Hero Motocorp', ""Dr Reddy's Labs"", 'Sun Pharma.Inds.', 'Lupin', 'Zee Entertainmen', 'Container Corpn.', 'Jindal Steel', 'Vedanta']","['Reliance Industr', 'Infosys', 'Wipro', 'Mphasis', 'Tata Steel', 'Jindal Steel', 'Mah. Seamless', 'Tata Steel BSL', 'HDFC Bank', 'Hero Motocorp', 'M & M', 'Eicher Motors', 'Sun Pharma.Inds.', 'Sanofi India', 'FDC', 'Future Enterp.', 'Vedanta', 'HCL Infosystems', 'Amtek Auto', 'Sundaram Clayton', 'Automotive Axles', 'Asahi India Glas', 'Adani Enterp.', 'NxtDigital', 'Alok Industries', 'Blue Dart Expres', 'Tata Inv.Corpn.']","['O N G C', 'Reliance Industr', 'Infosys', 'Wipro', 'Mphasis', 'Hexaware Tech.', 'Geodesic', 'Cranes Software', 'Mastek', 'Subex', 'NMDC', 'Vedanta', 'HDFC Bank', 'Axis Bank', 'Hindustan Zinc', 'Natl. Aluminium', 'Hero Motocorp', 'M & M', 'Sun Pharma.Inds.', 'Orchid Pharma', 'Astrazeneca Phar', 'FDC', 'Hikal', 'Bosch', 'Amtek Auto', 'Sundaram Clayton', 'Timken India', 'Jindal Steel', 'Mah. Seamless', 'Future Enterp.', 'IVRCL', 'Kirloskar Indus.', 'Tata Inv.Corpn.', 'GFL', 'Sterling Biotech', 'Lak. Mach. Works', 'Alok Industries', 'Balrampur Chini', 'Gateway Distr.', 'HCL Infosystems', 'Indraprastha Gas', 'Kalpataru Power', 'Havells India', 'Balkrishna Inds', 'TajGVK Hotels']","['O N G C', 'Infosys', 'Mphasis', 'Hexaware Tech.', 'Subex', 'Cyient', 'Geodesic', 'Cranes Software', 'Tata Elxsi', 'Mastek', 'B H E L', 'Suzlon Energy', 'Siemens', 'A B B', 'CG Power & Indu.', 'Kalpataru Power', 'Jyoti Structures', 'HDFC Bank', 'Axis Bank', 'NMDC', 'Vedanta', 'Ashapura Minech.', 'Tata Steel', 'Jindal Steel', 'Mah. Seamless', 'Welspun Corp', 'Hindustan Zinc', 'Natl. Aluminium', 'Maruti Suzuki', 'M & M', 'Hero Motocorp', 'Sun Pharma.Inds.', 'Bosch', 'Amtek Auto', 'Castex Tech', 'Timken India', 'Future Enterp.', 'Trent', 'Parsvnath Devl.', 'Sterling Biotech', 'GFL', 'Kirl. Brothers', 'IVRCL', 'Lak. Mach. Works', 'KSL and Indus', 'Sintex Inds.', 'Bombay Rayon', 'Alok Industries', 'JM Financial', 'Bajaj Hindusthan', 'Tulip Telecom', 'Opto Circuits', '3M India', 'MRF', 'Balkrishna Inds', 'Educomp Sol.', 'Gateway Distr.', 'Indraprastha Gas', 'Rajesh Exports', 'TajGVK Hotels', 'Vipul Ltd', 'Lakshmi Energy', 'REI Agro']","['Reliance Industr', 'O N G C', 'SVOGL Oil Gas', 'NMDC', 'Vedanta', 'G M D C', 'Ashapura Minech.', 'DLF', 'Unitech', 'Puravankara', 'Phoenix Mills', 'Omaxe', 'Ahluwalia Contr.', 'Prajay Engineers', 'B H E L', 'Suzlon Energy', 'A B B', 'CG Power & Indu.', 'Kalpataru Power', 'Havells India', 'Volt.Transform.', 'ICICI Bank', 'HDFC Bank', 'Axis Bank', 'Kotak Mah. Bank', 'Infosys', 'Tech Mahindra', 'Oracle Fin.Serv.', 'Mphasis', 'Rolta India', 'ICSA (India)', 'Cranes Software', 'Geodesic', 'Cyient', 'Hexaware Tech.', 'Mastek', 'Tata Steel', 'Jindal Steel', 'Welspun Corp', 'Mah. Seamless', 'Jai Balaji Inds.', 'GMR Infra.', 'Adani Ports', 'IVRCL', 'Vodafone Idea', 'Tulip Telecom', 'Sun Pharma.Inds.', 'Glenmark Pharma.', ""Divi's Lab."", 'M & M', 'Bosch', 'Exide Inds.', 'Amtek Auto', 'Castex Tech', 'Amara Raja Batt.', 'Thermax', 'Praj Industries', 'REI Agro', 'Lakshmi Energy', 'Shriram Trans.', 'JM Financial', 'Shri.City Union.', 'Educomp Sol.', 'CORE Education', 'Future Enterp.', 'Provogue (India)', 'India Cements', 'NCC', 'Parsvnath Devl.', 'Era Infra Engg.', 'Ganesh Housing', 'Sintex Inds.', 'KSL and Indus', 'Lak. Mach. Works', 'Bombay Rayon', 'Alok Industries', 'Sterling Biotech', 'GFL', 'Himadri Special', 'ABG Shipyard', 'Bharati Defence', 'Opto Circuits', 'Everest Kanto', 'Bilcare', '3M India', 'Rajesh Exports', 'Mercator', 'Indraprastha Gas', 'Allcargo Logist.', 'Gateway Distr.', 'Kesoram Inds.', 'HLV', 'Bajaj Hindusthan', 'Balaji Telefilms', 'Balkrishna Inds']","['Reliance Industr', 'Bharti Airtel', 'Tulip Telecom', 'Infosys', 'HCL Technologies', 'Oracle Fin.Serv.', 'Tech Mahindra', 'B H E L', 'A B B', 'Suzlon Energy', 'CG Power & Indu.', 'NMDC', 'Vedanta', 'HDFC Bank', 'ICICI Bank', 'Axis Bank', 'Kotak Mah. Bank', 'Sun Pharma.Inds.', ""Divi's Lab."", 'Piramal Enterp.', 'Glenmark Pharma.', 'Aurobindo Pharma', 'Abbott India', 'Jindal Steel', 'Welspun Corp', 'Mah. Seamless', 'Adani Ports', 'IVRCL', 'M & M', 'Sterling Biotech', 'Shriram Trans.', 'Shri.City Union.', 'Educomp Sol.', 'MRF', 'Guj.St.Petronet', 'Indraprastha Gas', 'Opto Circuits', 'Aban Offshore', 'K S Oils', 'Allcargo Logist.', 'NCC', 'Era Infra Engg.', 'Sintex Inds.', 'KSL and Indus', 'Bombay Rayon', 'Emami', 'REI Agro', 'Everest Kanto', 'Praj Industries', '3M India', 'Phoenix Mills']","['Reliance Industr', 'MMTC', '3M India', 'TCS', 'Bartronics India', 'Cyient', 'Glodyne Techno.', 'Allied Digital', 'Bharti Airtel', 'Vodafone Idea', 'Tulip Telecom', 'B H E L', 'Kalpataru Power', 'Larsen & Toubro', 'Adani Ports', 'IRB Infra.Devl.', 'IL&FS Transport', 'IVRCL', 'BGR Energy Sys.', 'Axis Bank', 'Kotak Mah. Bank', 'Maruti Suzuki', 'M & M', 'Vedanta', 'JP Associates', 'NCC', 'Era Infra Engg.', 'Patel Engineerin', 'Sadbhav Engg.', 'C C C L', 'ARSS Infra', 'Madhucon Project', 'JSW Energy', 'Lanco Infratech', 'KSK Energy Ven.', 'ACC', 'Shriram Trans.', 'Paisalo Digital', 'Manappuram Fin.', 'Shri.City Union.', 'Exide Inds.', 'Amara Raja Batt.', 'Piramal Enterp.', 'Glenmark Pharma.', 'Biocon', 'Aurobindo Pharma', 'Tata Steel BSL', 'Welspun Corp', 'Jai Balaji Inds.', 'Adhunik Metal', 'Educomp Sol.', 'CORE Education', 'UPL', 'Voltas', 'Aban Offshore', 'SVOGL Oil Gas', 'Guj.St.Petronet', 'Indraprastha Gas', 'Emami', 'Kwality', 'REI Agro', 'Zydus Wellness', 'Mahindra Holiday', 'Sintex Inds.', 'Bombay Rayon', 'Alok Industries', 'Opto Circuits', 'MRF', 'Apollo Tyres', 'Balkrishna Inds', 'Rajesh Exports', 'Cox & Kings', 'K S Oils', 'Phoenix Mills', 'Texmaco Infrast.', 'Ahluwalia Contr.', 'Sterling Biotech', 'Bajaj Electrical', 'Honeywell Auto', 'SpiceJet', 'Bilcare', 'Bata India', 'ABG Shipyard', 'Jindal Drilling', 'TRF']","['Reliance Industr', 'TCS', 'Glodyne Techno.', 'eClerx Services', 'Bharti Airtel', 'Tulip Telecom', 'OnMobile Global', 'B H E L', 'Larsen & Toubro', 'Adani Ports', 'IRB Infra.Devl.', 'IL&FS Transport', 'BGR Energy Sys.', 'IVRCL', 'Gammon India', 'MMTC', 'Ushdev Intl.', 'SRS Real INFRA.', 'Axis Bank', 'Kotak Mah. Bank', 'Dhanlaxmi Bank', 'Vedanta', 'JSW Steel', 'Tata Steel BSL', 'Welspun Corp', 'Jai Balaji Inds.', 'Adhunik Metal', 'JP Associates', 'Era Infra Engg.', 'NCC', 'Sadbhav Engg.', 'Ramky Infra', 'Mahindra Life.', 'Patel Engineerin', 'C C C L', 'Shriram Trans.', 'Manappuram Fin.', 'Shri.City Union.', 'Chola Financial', 'SREI Infra. Fin.', 'Godrej Consumer', 'Emami', 'Kwality', 'Zydus Wellness', 'JSW Energy', 'KSK Energy Ven.', 'Glenmark Pharma.', 'Aurobindo Pharma', 'Ipca Labs.', 'Plethico Pharma.', 'UPL', 'Voltas', 'Guj.St.Petronet', 'Indraprastha Gas', 'Opto Circuits', 'Sintex Inds.', 'Alok Industries', 'JBF Industries', 'Educomp Sol.', 'CORE Education', 'Everonn Educat.', 'Apollo Tyres', 'MRF', 'Balkrishna Inds', 'Rajesh Exports', 'Shree Gan.Jew.', 'Mahindra Holiday', 'Cox & Kings', 'Karuturi Global', 'Sterling Biotech', 'Phoenix Mills', 'Bajaj Electrical', 'Honeywell Auto', 'Responsive Ind', 'Kemrock Inds.', 'Bata India', 'Jindal Poly Film', 'Bilcare', 'Uflex', 'ABG Shipyard', 'Page Industries', 'SpiceJet', 'Schaeffler India', 'Elgi Equipments', 'Tecpro Systems', 'SVOGL Oil Gas', 'ICRA', 'K S Oils']","['TCS', 'HCL Technologies', 'eClerx Services', 'Cyient', 'Glodyne Techno.', 'Vakrangee', 'Bharti Airtel', 'Tata Motors', 'Larsen & Toubro', 'Adani Ports', 'IRB Infra.Devl.', 'IL&FS Transport', 'Ashoka Buildcon', 'B H E L', 'Axis Bank', 'Kotak Mah. Bank', 'Yes Bank', 'UltraTech Cem.', 'JP Associates', 'Sadbhav Engg.', 'Mahindra Life.', 'Ramky Infra', 'Godrej Consumer', 'Emami', 'Hatsun Agro', 'Shriram Trans.', 'Muthoot Finance', 'Bajaj Finance', 'Shri.City Union.', 'Chola Financial', 'Manappuram Fin.', 'Paisalo Digital', 'SREI Infra. Fin.', 'Torrent Power', 'KSK Energy Ven.', 'Tata Steel BSL', 'Glenmark Pharma.', 'Ipca Labs.', 'Multi Comm. Exc.', 'Cox & Kings', 'Indraprastha Gas', 'Guj.St.Petronet', 'Opto Circuits', 'MRF', 'Balkrishna Inds', 'Rajesh Exports', 'Gitanjali Gems', 'Bata India', 'CORE Education', 'Educomp Sol.', 'Phoenix Mills', 'Page Industries', 'Mcleod Russel', 'Bombay Burmah', 'Carborundum Uni.', 'Elgi Equipments', 'Nitin Fire Prot.', 'Tecpro Systems', 'Amara Raja Batt.', 'Linde India', 'Responsive Ind', 'Jai Corp', 'Bajaj Electrical', 'Hawkins Cookers', 'Schaeffler India', 'Gateway Distr.', 'Alok Industries', 'SRF', 'GB Global', 'P I Industries', 'ICRA', 'SpiceJet', 'GTL Infra.', 'Uflex']","['TCS', 'HCL Technologies', 'Vakrangee', 'Cyient', 'eClerx Services', 'Brightcom Group', 'Tata Motors', 'M & M', 'Eicher Motors', 'Axis Bank', 'Kotak Mah. Bank', 'Yes Bank', 'UltraTech Cem.', 'Hindustan Zinc', 'Adani Ports', 'IRB Infra.Devl.', 'IL&FS Transport', 'Godrej Consumer', 'Emami', 'Reliance Power', 'JSW Energy', 'JP Power Ven.', 'Shriram Trans.', 'Muthoot Finance', 'Shri.City Union.', 'Bajaj Finance', 'Chola Financial', 'IIFL Finance', 'Paisalo Digital', 'SREI Infra. Fin.', 'JP Associates', 'Mahindra Life.', 'Glenmark Pharma.', 'Ipca Labs.', 'Tata Steel BSL', 'Petronet LNG', 'Jubilant Food.', 'Kansai Nerolac', 'Bata India', 'Gitanjali Gems', 'Rajesh Exports', 'Amara Raja Batt.', 'Castex Tech', 'Amtek Auto', 'Godrej Propert.', 'Phoenix Mills', 'Omaxe', 'Puravankara', 'Fortis Health.', 'Page Industries', 'Linde India', 'Schaeffler India', 'Balkrishna Inds', 'Responsive Ind', 'Cox & Kings', 'Kaveri Seed Co.', 'NESCO', 'P I Industries', 'Vardhman Textile', 'Alok Industries', 'Future Consumer', 'Ushdev Intl.', 'Supreme Petroch.', 'Gateway Distr.', 'V-Guard Industri', 'Nitin Fire Prot.', 'Elgi Equipments', 'Hindustan Media', 'Symphony']","['TCS', 'HCL Technologies', 'Tech Mahindra', 'Mindtree', 'Vakrangee', 'Persistent Sys', 'Cyient', 'eClerx Services', 'Birlasoft Ltd', 'Coforge', 'Tata Elxsi', 'HDFC Bank', 'Axis Bank', 'Kotak Mah. Bank', 'Yes Bank', 'Tata Motors', 'Eicher Motors', 'Sun Pharma.Inds.', ""Dr Reddy's Labs"", 'Lupin', ""Divi's Lab."", 'Glenmark Pharma.', 'Torrent Pharma.', 'Ajanta Pharma', 'Hindustan Zinc', 'Vodafone Idea', 'Adani Ports', 'Indus Towers', 'Godrej Consumer', 'Emami', 'Hatsun Agro', 'Reliance Power', 'Havells India', 'V-Guard Industri', 'Just Dial', 'Petronet LNG', 'Bajaj Finance', 'Shri.City Union.', 'Cholaman.Inv.&Fn', 'Chola Financial', 'Edelweiss.Fin.', 'Repco Home Fin', 'Page Industries', 'Jubilant Food.', 'Bata India', 'Relaxo Footwear', 'Amara Raja Batt.', 'Amtek Auto', 'Castex Tech', 'Kansai Nerolac', 'Balkrishna Inds', 'Fortis Health.', 'Kaveri Seed Co.', 'Cox & Kings', 'NESCO', 'Godrej Propert.', 'Phoenix Mills', 'Puravankara', 'P I Industries', 'Dhanuka Agritech', 'Symphony', 'Astral', 'Vardhman Textile', 'PVR', 'Eros Intl.Media', 'PC Jeweller', 'Vinati Organics', 'Atul', 'Nitin Fire Prot.']","['TCS', 'HCL Technologies', 'Tech Mahindra', 'Mindtree', 'Hexaware Tech.', 'Persistent Sys', 'Cyient', 'Vakrangee', 'eClerx Services', 'Birlasoft Ltd', 'Tata Elxsi', 'HDFC Bank', 'Axis Bank', 'Kotak Mah. Bank', 'Yes Bank', 'Sun Pharma.Inds.', 'Lupin', ""Dr Reddy's Labs"", 'Aurobindo Pharma', ""Divi's Lab."", 'Torrent Pharma.', 'Ajanta Pharma', 'Biocon', 'Marksans Pharma', 'Granules India', 'Bharti Airtel', 'Vodafone Idea', 'Indus Towers', 'Hindustan Zinc', 'Adani Ports', 'Eicher Motors', 'Godrej Consumer', 'Britannia Inds.', 'Emami', 'Hatsun Agro', 'Bajaj Finance', 'Shri.City Union.', 'Cholaman.Inv.&Fn', 'Chola Financial', 'IIFL Finance', 'Edelweiss.Fin.', 'Repco Home Fin', 'Reliance Power', 'JP Power Ven.', 'Page Industries', 'Amara Raja Batt.', 'Jubilant Food.', 'Just Dial', 'P I Industries', 'Dhanuka Agritech', 'Bata India', 'Relaxo Footwear', 'Kaveri Seed Co.', 'Thomas Cook (I)', 'Cox & Kings', 'NESCO', 'PC Jeweller', 'Astral', 'Phoenix Mills', 'Godrej Propert.', 'Brigade Enterpr.', 'Eros Intl.Media', 'PVR', 'Inox Leisure', 'Vardhman Textile', 'Atul', 'Vinati Organics', 'Bombay Burmah', 'V-Guard Industri', 'La Opala RG', 'Tree House Edu.', 'Skipper']","['TCS', 'Tech Mahindra', 'Mindtree', 'Vakrangee', 'Hexaware Tech.', 'Persistent Sys', 'Tata Elxsi', 'eClerx Services', 'Cyient', 'Birlasoft Ltd', 'SecureKloud Tech', 'HDFC Bank', 'Kotak Mah. Bank', 'Axis Bank', 'Yes Bank', 'Lupin', 'Aurobindo Pharma', 'Torrent Pharma.', 'Glenmark Pharma.', 'Ajanta Pharma', 'Adani Ports', 'Vodafone Idea', 'Bajaj Finance', 'Cholaman.Inv.&Fn', 'Shri.City Union.', 'IIFL Finance', 'Edelweiss.Fin.', 'Repco Home Fin', 'Britannia Inds.', 'Emami', 'Hatsun Agro', 'Kwality', 'DFM Foods', 'Amara Raja Batt.', 'Igarashi Motors', 'Page Industries', '3M India', 'Dr Lal Pathlabs', 'Thomas Cook (I)', 'Cox & Kings', 'NESCO', 'PC Jeweller', 'Prestige Estates', 'Godrej Propert.', 'Phoenix Mills', 'Brigade Enterpr.', 'CESC', 'Just Dial', 'Astral', 'Relaxo Footwear', 'PVR', 'Inox Leisure', 'Eros Intl.Media', 'La Opala RG', 'Dhanuka Agritech', 'V-Guard Industri', 'Bombay Burmah', 'APL Apollo Tubes', 'Skipper']","['HDFC Bank', 'Kotak Mah. Bank', 'Axis Bank', 'Yes Bank', 'RBL Bank', 'Adani Ports', 'Lupin', 'Aurobindo Pharma', 'Glenmark Pharma.', 'Ajanta Pharma', 'J B Chem & Pharm', 'Bajaj Finance', 'PNB Housing', 'Cholaman.Inv.&Fn', 'Edelweiss.Fin.', 'Repco Home Fin', 'PTC India Fin', 'Satin Creditcare', 'Britannia Inds.', 'Emami', 'Hatsun Agro', 'Kwality', 'Tasty Bite Eat.', 'Avenue Super.', 'V-Mart Retail', 'Vakrangee', 'Mindtree', 'Hexaware Tech.', 'Tata Elxsi', 'SecureKloud Tech', 'Page Industries', 'Amara Raja Batt.', 'Igarashi Motors', '3M India', 'Dr Lal Pathlabs', 'Kovai Medical', 'V-Guard Industri', 'PVR', 'Astral', 'Bombay Burmah', 'Dhanuka Agritech', 'Just Dial', 'Avanti Feeds', 'Skipper']","['HDFC Bank', 'Yes Bank', 'RBL Bank', 'AU Small Finance', 'Bajaj Finance', 'Bajaj Finserv', 'Cholaman.Inv.&Fn', 'Edelweiss.Fin.', 'PNB Housing', 'Motil.Oswal.Fin.', 'JM Financial', 'Repco Home Fin', 'Satin Creditcare', 'Muthoot Cap.Serv', 'Avenue Super.', 'V-Mart Retail', 'Adani Ports', 'Dilip Buildcon', 'Britannia Inds.', 'Tasty Bite Eat.', 'Kwality', 'Aurobindo Pharma', 'Ajanta Pharma', 'Vakrangee', 'Tata Elxsi', 'SecureKloud Tech', 'Newgen Software', 'BLS Internat.', 'Whirlpool India', 'Quess Corp', 'Godrej Agrovet', 'Avanti Feeds', 'Waterbase', 'Astral', 'Safari Inds.', 'V-Guard Industri', 'Bombay Burmah', 'Dr Lal Pathlabs', 'Kovai Medical', 'PVR', 'Shemaroo Entert.', 'Navin Fluo.Intl.', 'Seya Industries', 'Mahindra Logis.', 'Just Dial', 'Ahluwalia Contr.', 'Igarashi Motors', 'Skipper']","['Bajaj Finance', 'Bajaj Finserv', 'Muthoot Finance', 'PNB Housing', 'Shri.City Union.', 'AAVAS Financiers', 'JM Financial', 'CreditAcc. Gram.', 'Satin Creditcare', 'Avenue Super.', 'V-Mart Retail', 'Britannia Inds.', 'Tasty Bite Eat.', 'Yes Bank', 'RBL Bank', 'AU Small Finance', 'Biocon', 'Ashok Leyland', 'Whirlpool India', 'Jubilant Food.', 'Quess Corp', 'Godrej Agrovet', ""Venky's (India)"", 'Bombay Burmah', 'Dilip Buildcon', 'Dr Lal Pathlabs', 'PVR', 'Delta Corp', 'Inox Leisure', 'Sundaram Clayton', 'Automotive Axles', 'Hindustan Copper', 'Just Dial', 'Fine Organic', 'Navin Fluo.Intl.', 'Advanced Enzyme', 'Mahindra Logis.', 'Newgen Software', 'H.G. Infra Engg.', 'Safari Inds.']","['Avenue Super.', 'V-Mart Retail', 'Bajaj Finance', 'Bajaj Finserv', 'SBI Cards', 'Muthoot Finance', 'AAVAS Financiers', 'AU Small Finance', 'RBL Bank', 'L&T Technology', 'Dr Lal Pathlabs', 'Laurus Labs', 'PVR', 'Navin Fluo.Intl.', 'Advanced Enzyme', 'Quess Corp', 'Bharat Rasayan', 'Caplin Point Lab', 'Just Dial']","['Aurobindo Pharma', 'Gland Pharma', 'Alkem Lab', 'Granules India', 'Caplin Point Lab', 'Marksans Pharma', 'AU Small Finance', 'Equitas Sma. Fin', 'Dr Lal Pathlabs', 'Laurus Labs', 'Dixon Technolog.', 'AAVAS Financiers', 'Home First Finan', 'Equitas Holdings', 'Ujjivan Fin.Ser.', 'Sumitomo Chemi.', 'Affle India', 'Navin Fluo.Intl.', 'Alkyl Amines', 'Advanced Enzyme', 'Camlin Fine', 'Vaibhav Global', 'Rail Vikas', 'H.G. Infra Engg.', 'Lux Industries', 'Hil Ltd']","['Gland Pharma', 'J B Chem & Pharm', 'Anupam Rasayan', 'Granules India', 'Caplin Point Lab', 'Gufic BioScience', 'Marksans Pharma', 'P I Industries', 'Sumitomo Chemi.', 'Shivalik Rasayan', 'AU Small Finance', 'Equitas Sma. Fin', 'Dixon Technolog.', 'Acrysil', 'AAVAS Financiers', 'CreditAcc. Gram.', 'Home First Finan', 'Share India Sec.', 'Equitas Holdings', 'Affle India', 'Alkyl Amines', 'Advanced Enzyme', 'Camlin Fine', 'Fineotex Chem', 'Metropolis Healt', 'Rail Vikas', 'H.G. Infra Engg.', 'Lux Industries', 'Nitin Spinners', 'Hindustan Foods', 'ADF Foods', 'R Systems Intl.']"
